shape,P,outer_dim_1,outer_dim_2,outer_thickness,length,fy_outer,fc,inner_dim,inner_thickness,fy_inner,steel_area,concrete_area,nominal_capacity,slenderness,strength_index
rectangular,5028.0,180.0,180.0,6.6,540.0,824.0,39.1,0.0,0.0,0.0,4577.759999999995,27822.240000000005,4859.923823999995,27.272727272727273,1.0345841173826607
rectangular,5873.0,180.0,180.0,6.6,540.0,824.0,91.1,0.0,0.0,0.0,4577.759999999995,27822.240000000005,6306.680303999996,27.272727272727273,0.931234772797198
rectangular,865.05,125.0,125.0,3.2,300.0,299.0,36.072228714704,0.0,0.0,0.0,1559.0400000000009,14065.96,973.5434862118781,39.0625,0.8885581509727589
rectangular,1164.5,125.0,125.0,4.5,300.0,293.0,36.072228714704,0.0,0.0,0.0,2169.0,13456.0,1120.904909585057,27.77777777777778,1.0388927642676498
rectangular,1444.0,125.0,125.0,6.0,300.0,285.0,36.072228714704,0.0,0.0,0.0,2856.0,12769.0,1274.5662884580554,20.833333333333332,1.1329344052767332
rectangular,1115.8,125.0,125.0,3.2,300.0,299.0,51.14759602168834,0.0,0.0,0.0,1559.0400000000009,14065.96,1185.5929997372275,39.0625,0.9411324124276237
rectangular,1313.0,125.0,125.0,4.5,300.0,293.0,51.14759602168834,0.0,0.0,0.0,2169.0,13456.0,1323.7590520678382,27.77777777777778,0.9918723486339667
rectangular,1512.7,125.0,125.0,6.0,300.0,285.0,51.14759602168834,0.0,0.0,0.0,2856.0,12769.0,1467.0636536009383,20.833333333333332,1.0311072708311233
rectangular,1310.0,101.3,101.3,4.97,300.0,347.3,54.24650620213519,0.0,0.0,0.0,1915.040399999998,8346.6496,1117.8701102134485,20.382293762575454,1.171871390093672
rectangular,1340.0,103.6,103.6,4.9,300.0,347.3,54.24650620213519,0.0,0.0,0.0,1934.5200000000004,8798.439999999999,1149.1434260291146,21.14285714285714,1.166085946843375
rectangular,2160.0,142.0,142.0,5.11,420.0,347.3,54.24650620213519,0.0,0.0,0.0,2798.0315999999984,17365.9684,1913.7994871966835,27.788649706457925,1.128644883881722
rectangular,2250.0,142.0,142.0,5.08,420.0,347.3,54.24650620213519,0.0,0.0,0.0,2782.2144000000008,17381.7856,1909.1642014745844,27.95275590551181,1.1785261834797467
rectangular,2280.0,142.0,142.0,5.07,420.0,347.3,54.24650620213519,0.0,0.0,0.0,2776.940399999996,17387.059600000004,1907.6186373482929,28.007889546351084,1.1952074462688937
rectangular,1360.0,142.1,142.1,3.02,420.0,255.1,48.89847796241356,0.0,0.0,0.0,1680.0864000000001,18512.3236,1333.8144882276686,47.05298013245033,1.0196320492867985
rectangular,1328.0,143.1,143.1,3.02,420.0,255.1,48.89847796241356,0.0,0.0,0.0,1692.1663999999946,18785.443600000002,1350.2512485287616,47.3841059602649,0.9835206606525958
rectangular,1328.0,142.1,142.1,2.01,420.0,305.1,48.89847796241356,0.0,0.0,0.0,1126.3236000000034,19066.086399999997,1275.9439360198737,70.69651741293532,1.0407980809427315
rectangular,1364.0,142.1,142.1,2.01,420.0,305.1,48.89847796241356,0.0,0.0,0.0,1126.3236000000034,19066.086399999997,1275.9439360198737,70.69651741293532,1.0690124867514201
rectangular,1280.0,140.9,140.9,2.02,420.0,305.1,48.89847796241356,0.0,0.0,0.0,1122.1503999999986,18730.659600000003,1258.2688327120695,69.75247524752476,1.0172706870924326
rectangular,1500.0,103.5,103.5,5.01,300.0,347.3,67.10743431588337,0.0,0.0,0.0,1973.739599999999,8738.510400000001,1271.8987757666634,20.65868263473054,1.1793391334116536
rectangular,1330.0,102.1,102.1,4.97,300.0,347.3,67.10743431588337,0.0,0.0,0.0,1930.9443999999985,8493.4656,1240.5916749862145,20.543259557344065,1.072069099621178
rectangular,1440.0,101.9,101.9,5.03,300.0,347.3,67.10743431588337,0.0,0.0,0.0,1949.0244000000002,8434.5856,1242.919573253696,20.25844930417495,1.1585624934929537
rectangular,2520.0,142.3,142.3,5.09,420.0,347.3,67.10743431588337,0.0,0.0,0.0,2793.595600000004,17455.6944,2141.6226172661345,27.95677799607073,1.1766778981895882
rectangular,1920.0,141.5,141.5,3.08,420.0,255.1,67.10743431588337,0.0,0.0,0.0,1705.3343999999997,18316.9156,1664.232015936579,45.94155844155844,1.1536852924437238
rectangular,1855.0,142.3,142.3,2.01,420.0,305.1,67.10743431588337,0.0,0.0,0.0,1127.9316000000035,19121.3584,1627.3172340184658,70.79601990049753,1.139912956872766
rectangular,1780.0,140.5,140.5,2.0,420.0,305.1,67.10743431588337,0.0,0.0,0.0,1108.0,18632.25,1588.413293032118,70.25,1.1206151496013752
rectangular,1701.0,120.0,120.0,4.0,360.0,495.0,60.0,0.0,0.0,0.0,1856.0,12544.0,1671.36,30.0,1.017734060884549
rectangular,1657.0,120.0,120.0,4.0,360.0,495.0,60.0,0.0,0.0,0.0,1856.0,12544.0,1671.36,30.0,0.9914081945242199
rectangular,2020.0,130.0,130.0,4.0,390.0,495.0,60.0,0.0,0.0,0.0,2016.0,14884.0,1890.96,32.5,1.0682404704488726
rectangular,2018.0,130.0,130.0,4.0,390.0,495.0,60.0,0.0,0.0,0.0,2016.0,14884.0,1890.96,32.5,1.0671828066167448
rectangular,1749.0,106.0,106.0,4.0,320.0,495.0,89.0,0.0,0.0,0.0,1632.0,9604.0,1662.596,26.5,1.0519693298913266
rectangular,1824.0,106.0,106.0,4.0,320.0,495.0,89.0,0.0,0.0,0.0,1632.0,9604.0,1662.596,26.5,1.0970795069878672
rectangular,2752.0,140.0,140.0,4.0,420.0,495.0,89.0,0.0,0.0,0.0,2176.0,17424.0,2627.856,35.0,1.0472415535706674
rectangular,2828.0,140.0,140.0,4.0,420.0,495.0,89.0,0.0,0.0,0.0,2176.0,17424.0,2627.856,35.0,1.0761624685675317
rectangular,2580.0,160.0,125.0,4.0,480.0,495.0,89.0,0.0,0.0,0.0,2216.0,17784.0,2679.696,40.0,0.9627957798198005
rectangular,2674.0,160.0,125.0,4.0,480.0,495.0,89.0,0.0,0.0,0.0,2216.0,17784.0,2679.696,40.0,0.9978743857512196
rectangular,3230.0,250.4,249.0,2.5,750.0,234.3,51.24196354707794,0.0,0.0,0.0,2472.0,59877.6,3647.4353964865136,100.16,0.8855537244364577
rectangular,1150.0,129.1,128.2,2.5,390.0,234.3,53.13233251013172,0.0,0.0,0.0,1261.5000000000018,15289.119999999997,1107.9160576273055,51.64,1.0379847751848825
rectangular,1788.0,180.0,180.0,1.49,553.0,222.7,49.45149246165572,0.0,0.0,0.0,1063.9195999999974,31336.080400000003,1786.5508385984372,120.80536912751678,1.0008111503855663
rectangular,1300.0,150.0,150.0,1.45,463.0,222.7,49.45149246165572,0.0,0.0,0.0,861.5900000000001,21638.41,1261.9277619972158,103.44827586206897,1.03016990286554
rectangular,916.0,120.0,120.0,1.49,372.0,222.7,48.10749002480028,0.0,0.0,0.0,706.3196000000007,13693.6804,816.0659681658033,80.53691275167785,1.1224582763312743
rectangular,353.0,80.2,80.2,1.588,240.0,279.9,34.21853814664585,0.0,0.0,0.0,499.3434240000006,5932.696576,342.7744284759314,50.503778337531486,1.0298317805372306
rectangular,347.0,80.9,80.9,1.601,240.0,279.9,34.21853814664585,0.0,0.0,0.0,507.8307960000002,6036.979204000001,348.7184429829818,50.53091817613992,0.9950721190187648
rectangular,510.0,110.0,110.0,1.538,330.0,279.9,34.21853814664585,0.0,0.0,0.0,667.2582239999992,11432.741776,577.9772874804074,71.52145643693108,0.882387614612431
rectangular,522.0,109.8,109.8,1.53,330.0,279.9,34.21853814664585,0.0,0.0,0.0,662.6124,11393.427599999999,575.3316477116476,71.76470588235294,0.9073027741064279
rectangular,1771.0,149.3,149.3,3.625,450.0,283.6,44.52951079906236,0.0,0.0,0.0,2112.2874999999985,20178.202500000003,1497.570221129417,41.186206896551724,1.1825822756173474
rectangular,1785.0,149.3,149.3,3.625,450.0,283.6,44.52951079906236,0.0,0.0,0.0,2112.2874999999985,20178.202500000003,1497.570221129417,41.186206896551724,1.191930752104441
rectangular,4080.0,250.0,250.0,2.5,750.0,342.0,58.0731710000143,0.0,0.0,0.0,2475.0,60025.0,4332.292089275858,100.0,0.9417647554511891
rectangular,4040.0,250.0,250.0,2.5,750.0,342.0,58.0731710000143,0.0,0.0,0.0,2475.0,60025.0,4332.292089275858,100.0,0.932531767652648
rectangular,2480.0,190.0,190.0,2.5,570.0,342.0,58.0731710000143,0.0,0.0,0.0,1875.0,34225.0,2628.8042774754895,76.0,0.943394691361964
rectangular,2430.0,190.0,190.0,2.5,570.0,342.0,58.0731710000143,0.0,0.0,0.0,1875.0,34225.0,2628.8042774754895,76.0,0.9243746371006341
rectangular,3495.0,250.0,250.0,2.5,750.0,270.0,49.82798955647359,0.0,0.0,0.0,2475.0,60025.0,3659.175073127327,100.0,0.955133310146045
rectangular,2140.0,190.0,190.0,2.5,570.0,270.0,49.82798955647359,0.0,0.0,0.0,1875.0,34225.0,2211.612942570309,76.0,0.9676195860532987
rectangular,1150.0,160.0,160.0,2.5,480.0,221.0,33.42411209323223,0.0,0.0,0.0,1575.0,24025.0,1151.0892930399045,64.0,0.9990536850212308
rectangular,2060.0,220.0,220.0,2.5,660.0,221.0,35.70594673369268,0.0,0.0,0.0,2175.0,46225.0,2131.1823877649435,88.0,0.9665995795697264
rectangular,3350.0,280.0,280.0,2.5,840.0,202.0,39.29051279384487,0.0,0.0,0.0,2775.0,75625.0,3531.895030034518,112.0,0.9484993102887488
rectangular,16500.0,500.0,500.0,10.0,1500.0,389.0,42.5,0.0,0.0,0.0,19600.0,230400.0,17416.4,50.0,0.9473829264371512
rectangular,17900.0,500.0,500.0,12.0,1500.0,378.0,42.5,0.0,0.0,0.0,23424.0,226576.0,18483.752,41.666666666666664,0.9684181003943355
rectangular,12800.0,410.0,410.0,12.0,1230.0,378.0,42.5,0.0,0.0,0.0,19104.0,148996.0,13553.642,34.166666666666664,0.9443956096818847
rectangular,15300.0,410.0,410.0,16.0,1230.0,358.0,42.5,0.0,0.0,0.0,25216.0,142884.0,15099.898,25.625,1.0132518775954646
rectangular,3131.0,249.6,249.6,3.7,750.0,324.3,33.24213237353336,0.0,0.0,0.0,3639.3199999999997,58660.84,3130.2428844226606,67.45945945945945,1.0002418711918832
rectangular,2832.0,251.0,251.0,3.75,750.0,324.3,33.24213237353336,0.0,0.0,0.0,3708.75,59292.25,3173.748448224633,66.93333333333334,0.8923202472408284
rectangular,2677.0,251.1,251.1,3.73,750.0,324.3,33.24213237353336,0.0,0.0,0.0,3690.7604000000065,59360.44959999999,3170.181521075657,67.31903485254692,0.8444311413094356
rectangular,2820.0,150.0,150.0,4.0,450.0,434.6,87.88385614075929,0.0,0.0,0.0,2336.0,20164.0,2787.3156752222703,37.5,1.0117260936994958
rectangular,2950.0,150.0,150.0,4.0,450.0,430.0,87.88385614075929,0.0,0.0,0.0,2336.0,20164.0,2776.5700752222706,37.5,1.0624619296755353
rectangular,2980.0,150.0,150.0,5.0,450.0,416.3,87.88385614075929,0.0,0.0,0.0,2900.0,19600.0,2929.7935803588825,30.0,1.0171365040792284
rectangular,3035.0,150.0,150.0,5.0,450.0,420.0,87.88385614075929,0.0,0.0,0.0,2900.0,19600.0,2940.5235803588826,30.0,1.032129114784921
rectangular,3257.0,150.0,150.0,6.0,450.0,430.0,87.88385614075929,0.0,0.0,0.0,3456.0,19044.0,3159.74015634462,25.0,1.030780962624438
rectangular,3435.0,150.0,150.0,6.0,450.0,436.9,87.88385614075929,0.0,0.0,0.0,3456.0,19044.0,3183.58655634462,25.0,1.0789717632003233
rectangular,3318.0,200.0,200.0,4.0,600.0,464.0,47.29134416890847,0.0,0.0,0.0,3136.0,36864.0,3198.4521114426425,50.0,1.0373767948970278
rectangular,6100.0,300.0,300.0,4.0,900.0,464.0,47.29134416890847,0.0,0.0,0.0,4736.0,85264.0,6229.753169217812,75.0,0.9791720208339967
rectangular,5958.0,300.0,300.0,3.0,900.0,414.0,47.29134416890847,0.0,0.0,0.0,3564.0,86436.0,5563.170624583773,100.0,1.0709720053653338
rectangular,8619.0,300.0,300.0,8.0,900.0,424.0,47.29134416890847,0.0,0.0,0.0,9344.0,80656.0,7776.186655287482,37.5,1.108383888154156
rectangular,2185.0,200.0,200.0,2.01,600.0,301.0,49.87506848792074,0.0,0.0,0.0,1591.8396000000066,38408.16039999999,2394.753350045047,99.50248756218906,0.9124112927783977
rectangular,2630.0,200.0,200.0,3.49,600.0,315.0,49.87506848792074,0.0,0.0,0.0,2743.2795999999944,37256.720400000006,2722.3145555853125,57.306590257879655,0.9660896807843484
rectangular,2348.0,125.0,125.0,5.0,375.0,701.0,21.0,0.0,0.0,0.0,2400.0,13225.0,1960.125,25.0,1.1978827880874945
rectangular,2828.0,150.0,150.0,5.0,450.0,701.0,21.0,0.0,0.0,0.0,2900.0,19600.0,2444.5,30.0,1.1568827981182246
rectangular,2203.0,110.0,110.0,5.0,330.0,701.0,54.5,0.0,0.0,0.0,2100.0,10000.0,2017.1,22.0,1.092162014773685
rectangular,2234.0,110.0,110.0,5.0,330.0,701.0,54.5,0.0,0.0,0.0,2100.0,10000.0,2017.1,22.0,1.1075306132566556
rectangular,2942.0,140.0,140.0,5.0,420.0,701.0,54.5,0.0,0.0,0.0,2700.0,16900.0,2813.75,28.0,1.0455797423367392
rectangular,2840.0,140.0,140.0,5.0,420.0,701.0,54.5,0.0,0.0,0.0,2700.0,16900.0,2813.75,28.0,1.0093291870279875
rectangular,3882.0,180.0,180.0,5.0,570.0,701.0,54.5,0.0,0.0,0.0,3500.0,28900.0,4028.55,36.0,0.9636221469263134
rectangular,3856.0,180.0,180.0,5.0,570.0,701.0,54.5,0.0,0.0,0.0,3500.0,28900.0,4028.55,36.0,0.9571682118876519
rectangular,3230.0,203.0,102.0,8.275,60.0,488.38,47.01018780302734,0.0,0.0,0.0,4773.8475,15932.1525,3080.4251231814715,24.531722054380662,1.0485565695763601
rectangular,3500.0,150.0,150.0,8.275,453.0,488.38,35.79748711596089,0.0,0.0,0.0,4691.0975000000035,17808.902499999997,2928.552154843155,18.12688821752266,1.1951298166951887
rectangular,3575.0,152.0,150.0,8.275,451.0,488.38,47.01018780302734,0.0,0.0,0.0,4724.197500000002,18075.802499999998,3156.950445265432,18.36858006042296,1.1324219565630271
rectangular,4370.0,300.0,300.0,3.75,900.0,311.0,32.24279272508895,0.0,0.0,0.0,4443.75,85556.25,4140.578685085891,80.0,1.0554080316696963
rectangular,5570.0,300.0,300.0,3.7,900.0,311.0,48.98120882555639,0.0,0.0,0.0,4385.239999999991,85614.76000000001,5557.32407810989,81.08108108108108,1.0022809398393806
rectangular,1636.0,74.04,74.04,4.91,285.0,762.0,100.0,0.0,0.0,0.0,1357.713200000001,4124.2083999999995,1446.9982984000007,15.079429735234216,1.130616395201698
rectangular,2520.0,99.56,99.56,4.91,360.0,762.0,100.0,0.0,0.0,0.0,1858.9259999999986,8053.267600000002,2221.828371999999,20.276985743380855,1.1342010173952362
rectangular,2632.0,99.2,99.2,4.93,360.0,762.0,100.0,0.0,0.0,0.0,1859.0044000000007,7981.6356000000005,2214.7249128000003,20.121703853955378,1.1884094429914789
rectangular,3023.0,124.43,124.43,4.93,435.0,762.0,100.0,0.0,0.0,0.0,2356.539999999999,13126.284900000002,3108.3119699999997,25.239350912778907,0.9725536011753673
rectangular,2962.0,124.94,124.94,4.94,435.0,762.0,100.0,0.0,0.0,0.0,2371.199999999999,13238.803600000001,3130.7347599999994,25.2914979757085,0.9461037829982124
rectangular,4115.0,149.99,149.99,4.92,510.0,762.0,100.0,0.0,0.0,0.0,2854.9775999999983,19642.022500000003,4139.695181199999,30.48577235772358,0.9940345411632843
rectangular,3968.0,149.87,149.87,4.92,510.0,762.0,100.0,0.0,0.0,0.0,2852.616000000002,19608.4009,4134.533482000002,30.461382113821138,0.9597213367058176
rectangular,6536.0,150.0,150.0,8.0,450.0,779.0,146.208,0.0,0.0,0.0,4544.0,17956.0,6165.086847999999,18.75,1.0601634917957934
rectangular,8585.0,150.0,150.0,12.0,450.0,756.0,146.208,0.0,0.0,0.0,6624.0,15876.0,7328.942208,12.5,1.1713832305334504
rectangular,8452.0,150.0,150.0,12.0,450.0,756.0,150.912,0.0,0.0,0.0,6624.0,15876.0,7403.622912000001,12.5,1.1416032529561655
rectangular,8730.0,150.0,150.0,12.0,450.0,756.0,157.536,0.0,0.0,0.0,6624.0,15876.0,7508.785536,12.5,1.1626380801722234
rectangular,5953.0,150.0,150.0,12.5,450.0,446.0,146.208,0.0,0.0,0.0,6875.0,15625.0,5350.75,12.0,1.11255431481568
rectangular,5911.0,150.0,150.0,12.5,450.0,446.0,150.912,0.0,0.0,0.0,6875.0,15625.0,5424.25,12.0,1.0897359081900724
rectangular,6039.0,150.0,150.0,12.5,450.0,446.0,141.12,0.0,0.0,0.0,6875.0,15625.0,5271.25,12.0,1.145648565330804
rectangular,6409.0,150.0,150.0,12.5,450.0,446.0,157.536,0.0,0.0,0.0,6875.0,15625.0,5527.75,12.0,1.1594229116729229
rectangular,6285.0,150.0,150.0,12.5,450.0,446.0,142.08,0.0,0.0,0.0,6875.0,15625.0,5286.25,12.0,1.1889335540316859
rectangular,2730.0,197.0,197.0,6.4,600.0,437.88,20.90410098031026,0.0,0.0,0.0,4879.360000000001,33929.64,2845.8427775855744,30.78125,0.9592940346185056
rectangular,3010.0,198.5,198.5,6.1,600.0,437.88,20.23262383911332,0.0,0.0,0.0,4694.559999999998,34707.69,2757.8815688945538,32.540983606557376,1.0914174248629913
rectangular,2830.0,200.5,200.5,6.3,600.0,437.88,19.06887343278906,0.0,0.0,0.0,4893.8399999999965,35306.41,2816.1681228561565,31.825396825396826,1.004911594954713
rectangular,3980.0,201.0,201.0,10.3,600.0,381.68,20.90410098031026,0.0,0.0,0.0,7856.8399999999965,32544.160000000003,3679.105098159373,19.514563106796114,1.0817848073954621
rectangular,3920.0,201.0,201.0,10.0,600.0,381.68,20.23262383911332,0.0,0.0,0.0,7640.0,32761.0,3578.8761895931916,20.1,1.095315901510855
rectangular,3900.0,199.5,199.5,10.1,600.0,381.68,19.06887343278906,0.0,0.0,0.0,7651.759999999995,32148.490000000005,3533.5592436652832,19.752475247524753,1.1037030175712055
rectangular,2160.0,200.0,200.0,3.69,600.0,311.0,28.81160320006019,0.0,0.0,0.0,2897.5355999999956,37102.464400000004,1970.115053637158,54.200542005420054,1.096382668622466
rectangular,2090.0,201.0,201.0,3.74,600.0,311.0,28.81160320006019,0.0,0.0,0.0,2951.0095999999976,37449.9904,1996.7582488508624,53.74331550802139,1.0466965648960251
rectangular,2890.0,300.0,201.0,3.75,700.0,311.0,28.81160320006019,0.0,0.0,0.0,3701.25,56598.75,2781.7894766194067,80.0,1.0388996091509042
rectangular,2910.0,297.0,203.0,3.72,700.0,311.0,28.81160320006019,0.0,0.0,0.0,3664.646399999998,56626.3536,2771.201060989499,79.83870967741935,1.0500862030418465
rectangular,3470.0,401.0,200.0,3.68,800.0,311.0,28.81160320006019,0.0,0.0,0.0,4369.190400000007,75830.8096,3543.6254109345173,108.96739130434783,0.9792231394697272
rectangular,2500.0,200.0,200.0,3.75,600.0,311.0,46.26113069702981,0.0,0.0,0.0,2943.75,37056.25,2629.770274391811,53.333333333333336,0.9506533800098477
rectangular,2610.0,200.0,200.0,3.74,600.0,311.0,46.26113069702981,0.0,0.0,0.0,2936.0495999999985,37063.9504,2627.7316792026304,53.475935828877,0.993252096725488
rectangular,4020.0,301.0,201.0,3.69,700.0,311.0,46.26113069702981,0.0,0.0,0.0,3650.2955999999976,56850.7044,3765.2197980666074,81.57181571815718,1.0676667540270077
rectangular,4810.0,402.0,200.0,3.69,800.0,311.0,48.98120882555639,0.0,0.0,0.0,4388.295599999998,76011.7044,5087.905098002863,108.9430894308943,0.9453792685496535
rectangular,4842.0,300.0,300.0,6.0,900.0,334.0,27.9,0.0,0.0,0.0,7056.0,82944.0,4670.8416,50.0,1.0366440172152274
rectangular,4771.0,300.0,300.0,6.0,900.0,334.0,27.9,0.0,0.0,0.0,7056.0,82944.0,4670.8416,50.0,1.0214433304696096
rectangular,11779.0,500.0,500.0,10.0,1500.0,302.0,27.9,0.0,0.0,0.0,19600.0,230400.0,12347.36,50.0,0.9539691075663137
rectangular,11838.0,500.0,500.0,10.0,1500.0,302.0,27.9,0.0,0.0,0.0,19600.0,230400.0,12347.36,50.0,0.9587474569462622
rectangular,5322.0,300.0,300.0,2.0,900.0,176.7,53.32168166495804,0.0,0.0,0.0,2384.0,87616.0,5093.085260756964,150.0,1.0449461824263695
rectangular,5664.0,300.0,300.0,3.0,900.0,356.1,53.32168166495804,0.0,0.0,0.0,3564.0,86436.0,5878.053276392314,100.0,0.9635843252302588
rectangular,6498.0,300.0,300.0,6.0,900.0,317.5,53.32168166495804,0.0,0.0,0.0,7056.0,82944.0,6662.99356401828,50.0,0.9752373220185467
rectangular,5512.0,200.0,200.0,5.6,600.0,397.0,112.0,0.0,0.0,0.0,4354.559999999998,35645.44,5721.049599999999,35.714285714285715,0.9634595721736097
rectangular,3449.5,130.0,130.0,5.0,500.0,1030.6,75.6,0.0,0.0,0.0,2500.0,14400.0,3665.14,26.0,0.9411645939854958
rectangular,4250.1,130.0,130.0,5.0,500.0,1030.6,125.4,0.0,0.0,0.0,2500.0,14400.0,4382.26,26.0,0.9698420449722289
rectangular,382.0,60.0,60.0,1.87,120.0,282.0,71.54290894985921,0.0,0.0,0.0,434.81240000000025,3165.1875999999997,349.0638250760235,32.0855614973262,1.0943557382859803
rectangular,350.0,60.0,60.0,1.87,120.0,282.0,71.54290894985921,0.0,0.0,0.0,434.81240000000025,3165.1875999999997,349.0638250760235,32.0855614973262,1.0026819591625475
rectangular,860.0,100.0,100.0,1.87,200.0,282.0,71.54290894985921,0.0,0.0,0.0,734.0123999999996,9265.9876,869.9072039973245,53.475935828877,0.988611194444879
rectangular,840.0,100.0,100.0,1.87,200.0,282.0,71.54290894985921,0.0,0.0,0.0,734.0123999999996,9265.9876,869.9072039973245,53.475935828877,0.965620236434533
rectangular,1662.0,150.0,150.0,1.87,300.0,282.0,71.54290894985921,0.0,0.0,0.0,1108.0124000000033,21391.987599999997,1842.9045179233178,80.2139037433155,0.9018372812243303
rectangular,1740.0,150.0,150.0,1.87,300.0,282.0,71.54290894985921,0.0,0.0,0.0,1108.0124000000033,21391.987599999997,1842.9045179233178,80.2139037433155,0.9441617745669884
rectangular,2890.0,200.0,200.0,1.87,400.0,282.0,71.54290894985921,0.0,0.0,0.0,1482.012400000007,38517.98759999999,3173.6163765986075,106.951871657754,0.9106330624300031
rectangular,2920.0,200.0,200.0,1.87,400.0,282.0,71.54290894985921,0.0,0.0,0.0,1482.012400000007,38517.98759999999,3173.6163765986075,106.951871657754,0.9200860007943283
rectangular,3304.0,250.0,250.0,1.87,500.0,282.0,51.43074214832601,0.0,0.0,0.0,1856.012400000007,60643.98759999999,3642.3607859018816,133.6898395721925,0.9071039894753039
rectangular,3400.0,250.0,250.0,1.87,500.0,282.0,51.43074214832601,0.0,0.0,0.0,1856.012400000007,60643.98759999999,3642.3607859018816,133.6898395721925,0.9334605218571529
rectangular,318.0,60.0,60.0,2.0,120.0,404.0,42.90322021777928,0.0,0.0,0.0,464.0,3136.0,322.0004986029558,30.0,0.9875761105330192
rectangular,322.0,60.0,60.0,2.0,120.0,404.0,42.90322021777928,0.0,0.0,0.0,464.0,3136.0,322.0004986029558,30.0,0.9999984515460132
rectangular,770.0,100.0,100.0,2.0,200.0,404.0,42.90322021777928,0.0,0.0,0.0,784.0,9216.0,712.1320775270539,50.0,1.0812600980900875
rectangular,772.0,100.0,100.0,2.0,200.0,404.0,42.90322021777928,0.0,0.0,0.0,784.0,9216.0,712.1320775270539,50.0,1.0840685658773344
